Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike,cleaned_review
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Mansfield Summit Toilet,Jackson,"March 2, 2022",Purchased 2 of these Summit toilets. One of them was fine. The other toilet was missing the seat bolts and the tank bolt holes were not even close to lining up with the bowl bolt holes. A full one inch off. Will return this one.,2,2,0,purchas summit toilet one fine toilet miss seat bolt tank bolt hole even close line bowl bolt hole full one inch return one
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Quality Built,Crk,"July 11, 2021","Just received this toilet a few days ago so I have not installed it yet. But, I have opened the packaging and instructions and can tell this is a quality product as I have installed several toilets before. I especially like the fact that it comes with the seat and the wax ring included. Toilets are usually very easy to install so I do not anticipate any problems with the install.",4,4,3,receiv toilet day ago instal yet open packag instruct tell qualiti product instal sever toilet especi like fact come seat wax ring includ toilet usual easi instal anticip problem instal
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Packing,Troon66,"November 18, 2022",The packing and handling of these toilets are sub-par. Returned the first one because base was cracked. Second one had a hairline crack also.,1,2,0,pack handl toilet return first one base crack second one hairlin crack also
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Doesn't flush all the way,dan0001,"September 27, 2021","The toilet flapper has a weighted ball so that when you flush, the flapper slams shut in less than 2 seconds causing an incomplete flush. When you flush, it immediately stops the flush. After you urinate and flush, there is still urine left unflushed. When you poop, there are bits of poop left. Also, the flush is very very loud. The sound of a jet of water followed by the loud THUD of the flapper closing hard. I am very sorry I bought this. The previous toilet we had by Mansfield had a tower flapper. It worked very well.",2,1,3,toilet flapper weight ball flush flapper slam shut le second caus incomplet flush immedi stop flush urin flush still urin left unflush poop bit poop left also flush loud sound jet water follow loud thud flapper close hard sorri bought previou toilet mansfield tower flapper work well
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Tank leaks at bowl,StuckLeaker,"June 11, 2022","I should have keyed on reading the 1 star ratings, not the 5 star. I wasn't expecting issues. As soon as opening box, parts check found everything was included. After cleaning old wax seal and surrounding floor, installed new wax seal and mounting bolts and then bowl. Perfect. Installed tank seal and set tank on bowl. As I placed tank to bowl bolts in 3 locations, back position last, I noticed the rear holes didn't line up like the 2 fronts. Went ahead and did the wiggle, jiggle before tightening all the way. No wobble so it must have been just my imagination. Hooked up the water line and before I could stand up, water started splashing onto the floor. I turned the water off and flushed to empty the tank to stop the leak. Wiped up the floor and sponge drained the tank as the water still dripped. Removed the 3 bolts, looked over the bottom of tank for cracks, extra material, anything that wouldn't allow to seal and nothing. Set tank back on base and repeated with same result.... water leaked onto my floor. Time to go buy ""Another"" new toilet from Lowe's. From other reviews, I see Lowe's will not refund since they didn't do the install. Maybe I won't use Lowe's next time.",1,2,0,key read star rate star expect issu soon open box part check found everyth includ clean old wax seal surround floor instal new wax seal mount bolt bowl perfect instal tank seal set tank bowl place tank bowl bolt locat back posit last notic rear hole line like front went ahead wiggl jiggl tighten way wobbl must imagin hook water line could stand water start splash onto floor turn water flush empti tank stop leak wipe floor spong drain tank water still drip remov bolt look bottom tank crack extra materi anyth would allow seal noth set tank back base repeat result water leak onto floor time go buy anoth new toilet low review see low refund sinc instal mayb wo use low next time
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Mansfield Drip,bobc,"October 22, 2021",Bought two for my contractors to install. One tank was cracked at the seam which was obvious only after filling with water and that water all over my brand new luxury vinyl floors. The tank upstairs is installed properly but leaks slightly at every flush. Not sure what the malfunction is with these toilets. Either a design flaw or manufacturing quality defect.,2,2,1,bought two contractor instal one tank crack seam obviou fill water brand new luxuri vinyl floor tank upstair instal properli leak slightli everi flush sure malfunct toilet either design flaw manufactur qualiti defect
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Works great and looks very nice for a value toilet,Big Daddy T,"December 4, 2022","For a value toilet, it's really a nice looking toilet. I would give 5 stars but they left out the toilet seat bolts. I went to hardware store because it was closer and less hassle, but a complete set is supposed to be a complete set. The bolts I got from the hardware store don't exactly fit so I'll have to go get another set, more hassle. I recommend the toilet for the price 100%, just don't be surprised if you have to make a run to the store. Function is very good, wife says the power reminds her of a nice hotel toilet.",4,0,0,valu toilet realli nice look toilet would give star left toilet seat bolt went hardwar store closer le hassl complet set suppos complet set bolt got hardwar store exactli fit go get anoth set hassl recommend toilet price surpris make run store function good wife say power remind nice hotel toilet
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,,Billy,"April 23, 2021","These are very stable, good looking toilets with a very good flush.",5,3,2,stabl good look toilet good flush
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Highly recommend,Holmes,"October 13, 2021","My husband and I purchased this toilet for my elderly parents. In our rush to make a purchase, as it was needed right away, we initially used google for a recommendation and purchased one made by Delta. Immediately, we noticed the water flow during flushing was poor. I called Delta and was told they were aware of the issue and that multiple flushes and frequent cleanings were recommended. So, I started doing some research to replace it. Mansfield Summit was the solution. Installation was standard and the flush was exactly what was expected; one flush for solids. My parents are very pleased. Cons, the seat that comes with it is poorly constructed, a disappointment. You will need to replace it. I’m not kidding, it’s that bad. Also, Mansfield packages their toilets upside down, so don’t be thrown off when you open the box. By the way, it is made in the USA. We were all very happy about that!",5,1,1,husband purchas toilet elderli parent rush make purchas need right away initi use googl recommend purchas one made delta immedi notic water flow flush poor call delta told awar issu multipl flush frequent clean recommend start research replac mansfield summit solut instal standard flush exactli expect one flush solid parent pleas con seat come poorli construct disappoint need replac kid bad also mansfield packag toilet upsid thrown open box way made usa happi
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Won't stop running!,,"January 17, 2022","I bought this toilet to replace one that would intermittently fill the tank. A small leak that I couldn't find. This one does the same thing. Some sort of float device on the flapper chain might be the culprit, but there's nothing in the instructions as to what it is and how to adjust. Looks like the money I saved buying a cheap toilet will go towards my new, improved water bill!!",1,1,1,bought toilet replac one would intermitt fill tank small leak could find one thing sort float devic flapper chain might culprit noth instruct adjust look like money save buy cheap toilet go toward new improv water bill
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Toilet1,BMW123,"February 27, 2023",I liked that it was a taller toilet than my previous and great for my knees. The toilet uses less water.,5,1,0,like taller toilet previou great knee toilet us le water
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Nice!,gjg97,"September 19, 2021","I liked the look of this toilet online and it works well for us. Others mentioned the loudness of the flush, and while it is louder than the old toilet we had I don't find it really loud. My tall husband didn't like the plastic toilet seat flexing, so we got a harder wooden toilet seat to replace the one that came with. Very happy with this toilet.",5,1,1,like look toilet onlin work well u other mention loud flush louder old toilet find realli loud tall husband like plastic toilet seat flex got harder wooden toilet seat replac one came happi toilet
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Toilet = Good. Seat = Trash.,ryan,"September 10, 2021","Good overall toilet, but the toilet seat that came with it does not stay up. As a man, this is a big problem. As soon as you push it up, it begins falling down immediately. I put a shim under it to make the toilet level - this did nothing. I even drilled new holes in the back of the toilet where the seat anchors are to help push the seat forward - this didn’t help either. Again, the toilet itself is fine but the seat is a big problem. Very annoying.",3,0,1,good overal toilet seat came stay man big problem soon push begin fall immedi put shim make toilet level noth even drill new hole back toilet seat anchor help push seat forward help either toilet fine seat big problem annoy
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Use plumbers putty,Jose,"April 18, 2023","Just like others have mentioned, the bolt holes for the tank do not line up with the holes of the bowl. Thankfully I expected this and used a generous amount of plumbers putty around each bolt and that works great. I like how tall this toilet is. Also be aware that the top lid of the tank isn’t perfectly flat so if you have a spouse that likes to decorate everything, it’s not ideal for setting your arts and crafts on.. lol",3,0,0,like other mention bolt hole tank line hole bowl thank expect use gener amount plumber putti around bolt work great like tall toilet also awar top lid tank perfectli flat spous like decor everyth ideal set art craft lol
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Don't buy Manfield products.,Daisy,"September 17, 2021",The tank had a casting flaw in it and the third plumber i hired found it. Will never buy mansfield products again. Turned out to be a very expensive toilet. I wrote to Mansfield and they never replied.,1,2,3,tank cast flaw third plumber hire found never buy mansfield product turn expens toilet wrote mansfield never repli
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Does not flush well,Ceejay,"December 18, 2022","The toilet flushes fast, loud and not completely. I finally got my master bath redone from the floor up and had this toilet installed and I am very disappointed. It half flushes and leaves remnanants in the toilet And today it didnt flush at all and I am trying to clear it, poured water into it and it wont even flush with the force of the water. I would not recommend. I saw add a photo, but that would be gross.",3,0,0,toilet flush fast loud complet final got master bath redon floor toilet instal disappoint half flush leaf remnan toilet today didnt flush tri clear pour water wont even flush forc water would recommend saw add photo would gross
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Quality-American Made-Great Instructions,Collin,"August 19, 2021",Qualiry product. Just purchased ans installed this toilet for a new bath addition. Bought it becuase it was American-made and very price competitive. Instructions were easy to read ans follow. Will update over time if there are any issues.,5,1,1,qualiri product purchas an instal toilet new bath addit bought becuas price competit instruct easi read an follow updat time issu
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Design and quality problems,EricD,"November 13, 2022",I really wanted to like this Made-In-USA toilet. But it's turned out to be the most problematic toilet I've ever installed. I've probably installed around 20 over the last 20 years. The handle on the first one had a defect that caused the handle to stick and hold the flapper open. I had to lift the handle back up to make it close. I got another toilet and the handle worked fine. The donut that goes between the tank and the bowl is made of stiffer rubber than any other toilet I've installed. This stiffness appears to have caused the donut to leak. I purchased an after market donut that was squishy like normal and the leaks stopped. The tank bolts are a weird design. The seal is integral to the bolt. One out of three of these bolts kept leaking on me. I switched to the standard design with separate bolt and washer and it was fine. I wasted a lot of time on this toilet.,2,0,0,realli want like toilet turn problemat toilet ever instal probabl instal around last year handl first one defect caus handl stick hold flapper open lift handl back make close got anoth toilet handl work fine donut go tank bowl made stiffer rubber toilet instal stiff appear caus donut leak purchas market donut squishi like normal leak stop tank bolt weird design seal integr bolt one three bolt kept leak switch standard design separ bolt washer fine wast lot time toilet
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Tank leaks,Irritated,"June 25, 2022","The tank leaks at connecting sites. I had just installed a new floor, and then finished it with a new toilet. Only to have the tank leak. Called a plumber back twice only to have him tighten the connectors, but it still leaked. Third time I went back to Lowe's bought big washers and had the plumber come out again to install. My toilet went from 149.00 to 200.00. I should have bought a kohler",1,0,0,tank leak connect site instal new floor finish new toilet tank leak call plumber back twice tighten connector still leak third time went back low bought big washer plumber come instal toilet went bought kohler
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Hope that it works like it should !,Stuck with no filling,"March 22, 2022",Toilet is good and easy to install problem was that the filler valve was defective ! After 2 flushes you have to tap because it will not fall so it will fill the tank. Was told by the lowes store where I bought it that they wouldn’t switch valves that I would have to return the whole unit ! But I was also told that Lowes will not accept a toilet once it’s been installed ! Figure that out ?,4,0,0,toilet good easi instal problem filler valv defect flush tap fall fill tank told low store bought switch valv would return whole unit also told low accept toilet instal figur
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Decent toilet but has few issues,DIYer,"January 17, 2022","This is a nice toilet; looks nice and sleek. I am *generally* happy with my purchase, but there were a few things that posed an issue. First, the bolts that hold the toilet tank to the bowl; these are not washers and bolts that used to be standard (but seem to be with repair kits; go figure), but rather a bolt with a rubber head. I had difficulty with two of three bolts, in that they leaked. I had to loosen, reset, tighten and really torque the bolts down, to the point I was afraid I would crack the porcelain. I don't know why this was changed from the old rubber washer with separate bolt; I've never had any issues with that style leaking in the past. Second, the fill valve, although a Fluidmaster and a reputable brand, ""popped"" on the second day after install. I heard a horrific noise, and went to the bathroom to see what had happened. I thought a pipe had burst, only to find that the toilet water was now running. Lifting the lid, I found that the noise was caused by the top of the fill valve giving way, and hitting the toilet tank cover, which was now continually filling. Apparently a ""lesser quality"" fill valve was included, and I had to purchase another, adding $20 to the original cost of the toilet. Third, the flapper included is horrible. The bottom is made of plastic, not rubber, and consequently, when the flap closes, it makes a LOUD slapping sound. This too had to be replaced along with the fill valve, included in the Fluidmaster Repair Kit that I had to purchase. Why have a ""silent close"" lid, when the sound of the flapper closing is about a loud as a toilet seat dropping? Makes no sense. I imagine that ""cheaper"" lower quality fill valves come with the toilet. Please, either supply quality kits with the toilet and raise the price, or just don't supply them at all, and lower the price of the toilet. While it's been quite a few years since I had to purchase a new toilet, I realize that they are now made to conserve water, but what is the point if you have to flush the toilet three times in order to have a completely empty toilet? In general, it's a toilet. Personally, I'm not into the ""design"" as I am with the function. While it was convenient to have everything supplied for installation, it's still aggravating to have to go back to the store to replace an inferior quality fill valve and flap. The water conservation feature is something I will have to live with since this seems to be the standard now. Take away is this; hold onto your old toilet as long as you can, because prices are going up, and quality is going down.",3,1,0,nice toilet look nice sleek gener happi purchas thing pose issu first bolt hold toilet tank bowl washer bolt use standard seem repair kit go figur rather bolt rubber head difficulti two three bolt leak loosen reset tighten realli torqu bolt point afraid would crack porcelain know chang old rubber washer separ bolt never issu style leak past second fill valv although fluidmast reput brand pop second day instal heard horrif nois went bathroom see happen thought pipe burst find toilet water run lift lid found nois caus top fill valv give way hit toilet tank cover continu fill appar lesser qualiti fill valv includ purchas anoth ad origin cost toilet third flapper includ horribl bottom made plastic rubber consequ flap close make loud slap sound replac along fill valv includ fluidmast repair kit purchas silent close lid sound flapper close loud toilet seat drop make sens imagin cheaper lower qualiti fill valv come toilet pleas either suppli qualiti kit toilet rais price suppli lower price toilet quit year sinc purchas new toilet realiz made conserv water point flush toilet three time order complet empti toilet gener toilet person design function conveni everyth suppli instal still aggrav go back store replac inferior qualiti fill valv flap water conserv featur someth live sinc seem standard take away hold onto old toilet long price go qualiti go
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,no soft close seat? come on,Tony,"May 22, 2021","its 2021 people, throw in a quiet close/slow close seat for crying out loud. who wants to have a seat slam shut every time? get with the program, Mansfield. I'm going back to Kohler in my next build.",3,3,13,peopl throw quiet close seat cri loud want seat slam shut everi time get program mansfield go back kohler next build
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Excellent product for the price!,Raszman13,"December 26, 2022",took a couple of trips back to Lowe's to buy a jumbo toilet ring because my base was slightly recessed. Just thought I would be proactive. Took longer than I expected. But I am not the most skilled handyman around. However it works excellent and looks good. And best yet it is made in America!!!. Would recommend this Mansfield product,5,0,0,took coupl trip back low buy jumbo toilet ring base slightli recess thought would proactiv took longer expect skill handyman around howev work excel look good best yet made america would recommend mansfield product
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Bad Flapper!,OneDad55,"October 9, 2022","Everything is fine so far, except the provided tank flapper is so heavy that it reseats immediately. Because of that the tank only slightly empties, unless you stand there and hold the lever down. I’m going to replace all the tank parts to get around this ridiculous oversight. Would Not have purchased this model if I had known about this!",4,0,0,everyth fine far except provid tank flapper heavi reseat immedi tank slightli empti unless stand hold lever go replac tank part get around ridicul oversight would purchas model known
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Modern commode,ninamomma,"July 13, 2021","Sleek, modern design compared to our decades old commode. Bought it online, picked it up shortly thereafter in the curbside pickup. Good price and great service from Lowe's. It's what they do!",5,1,2,sleek modern design compar decad old commod bought onlin pick shortli thereaft curbsid pickup good price great servic low
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,What they said...plus my installation suggestions,RandyN,"August 4, 2021","Made in USA, great product, very happy. Bought 2 for house with 3 toilets, wife primarily uses 2 of them so I wanted them to be the same so she wouldn't flop onto the shorter one. It is tall. You can read the other comments, I agree with them. So let me offer these suggestions. It is 95 pounds. I bought online so someone would deliver it to my car at Lowe's. At home, I opened the box in the driveway and carried it in two pieces rather than trying to lug a 95 pound box myself.The bottom is still heavy, hard on the back. New appreciation for plumbers. Regarding the flange bolts being too long, that is correct they need to be cut. After removing my current toilet and cleaning the area, I noticed those bolts were cut when installed originally in 1992. I reused them, no need to cut the ones that came with the toilet. The instructions talked about the waterline in the tank, which is not on the inside of the tank but on the white tube in the middle of the tank. Instructions say don't use galvanized hoses--they are not talking about the newer braided metal hoses, those are ok to use. If you don't crank the tank down, water will go all over when you flush, it is a bit different to use a socket on those 3 plastic nuts that hold the tank in place. Allow extra time for removal of the old one and cleaning up the area before the new installation. Removing the old one is just the reverse steps you will follow for the new installation, except you have to scoop out the water. In my case, the footprint of the old toilet was bigger than the new one, and I had to do some quick floor sanding and staining, sealing in two small places. I lined the area with paper towels to spot leaks for 3 days. Scraper tool helpful for old wax removal. Mansfield Customer Support called me back right away, I couldn't find the water line on the inside of the tank but when I was talking to the technician I saw it on that tube.",5,2,2,made usa great product happi bought hous toilet wife primarili us want would flop onto shorter one tall read comment agre let offer suggest pound bought onlin someon would deliv car low home open box driveway carri two piec rather tri lug pound box bottom still heavi hard back new appreci plumber regard flang bolt long correct need cut remov current toilet clean area notic bolt cut instal origin reus need cut one came toilet instruct talk waterlin tank insid tank white tube middl tank instruct say use galvan hose talk newer braid metal hose ok use crank tank water go flush bit differ use socket plastic nut hold tank place allow extra time remov old one clean area new instal remov old one revers step follow new instal except scoop water case footprint old toilet bigger new one quick floor sand stain seal two small place line area paper towel spot leak day scraper tool help old wax remov mansfield custom support call back right away could find water line insid tank talk technician saw tube
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Great Toilet for New Basement Bathroom,pbotjer,"September 26, 2022",Great toilet and a good value. Got the round bowl for tiny basement bathroom addition. Installs easy and flushes great. Best of all it's made in the USA! Not sure why some reviewers are complaining of leaks. When properly installed following the easy to understand directions there are no issues.,5,0,0,great toilet good valu got round bowl tini basement bathroom addit instal easi flush great best made usa sure review complain leak properli instal follow easi understand direct issu
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Cheap/weak hardware,Unbelievable,"February 20, 2023",One of the bolts that holds the toilet to the floor snapped in two while FINGER tightening. Didn't even touch it with a wrench. Extremely cheap hardware? Had to go to the store and spend extra money to buy new bolts plus a new wax ring to finish the install. Would not recommend.,2,0,0,one bolt hold toilet floor snap two finger tighten even touch wrench extrem cheap hardwar go store spend extra money buy new bolt plu new wax ring finish instal would recommend
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,don't buy this one,leshia,"October 3, 2022","it leaked from the pre assembled tank gasket. i returned it and got another one. the second one leaked from the tank bolt holes because the holes did not line up with the holes on the bowl. no matter what i did, it leaked. i've installed at least 50 tanks in my lifetime.",1,0,0,leak pre assembl tank gasket return got anoth one second one leak tank bolt hole line hole bowl matter leak instal least tank lifetim
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Made in USA toilet,tractorman,"March 28, 2023","Everything was in the box, well packaged. Installation was fairly easy, I had a little trouble getting the tank to bowl connection to not leak, but just wasn't tightening the plastic nuts enough. So far it is flushing well, not plugging. Overall I'm happy with this toilet.",5,0,0,everyth box well packag instal fairli easi littl troubl get tank bowl connect leak tighten plastic nut enough far flush well plug overal happi toilet
